2015-06-08 14:08:18.000+0000,0,-0.2161973715,-0.7652967572,0.6176893711,-3.13
2015-06-08 14:09:22.000+0000,0,-0.9762641191,0.1472764760,0.0695692301,-84.87
2015-06-08 14:10:15.000+0000,0,-0.9180501103,0.2656060159,-0.1490722597,-80.07
2015-06-08 14:11:19.000+0000,0,-0.9178059697,0.0922661647,-0.0261230469,-83.59
2015-06-08 14:12:13.000+0000,0,-0.2078640461,-0.7356364131,0.6530083418,-3.02
2015-06-08 14:13:17.000+0000,0,-0.2130696625,-0.7327392697,0.6535264850,-3.35
2015-06-08 14:14:22.000+0000,0,-0.2102457732,-0.7270263433,0.6593288779,-3.26
2015-06-08 14:15:16.000+0000,0,-0.2256537527,-0.7559597492,0.6263590455,-3.77
2015-06-08 14:16:20.000+0000,0,-0.2267957926,-0.7572265863,0.6246229410,-3.82
2015-06-08 14:17:13.000+0000,0,-0.2307888418,-0.7597792149,0.6185628176,-4.01
2015-06-08 14:18:18.000+0000,0,-0.2315945029,-0.7612332106,0.6161756516,-4.04
2015-06-08 14:19:21.000+0000,0,-0.2397216856,-0.7676377892,0.6028265953,-4.42
2015-06-08 14:20:14.000+0000,0,-0.2299614847,-0.7611029744,0.6175157428,-3.95
2015-06-08 14:21:19.000+0000,0,-0.2372341603,-0.7608452439,0.6152940392,-4.36
2015-06-08 14:22:12.000+0000,0,-0.2591552734,-0.7852647305,0.5691921711,-5.30
2015-06-08 14:23:16.000+0000,0,-0.2584174275,-0.7883517742,0.5642198324,-5.23
2015-06-08 14:24:21.000+0000,0,-0.2601345479,-0.7908636928,0.5601860881,-5.29
2015-06-08 14:25:14.000+0000,0,-0.2571506202,-0.7926188111,0.5581434369,-5.11
2015-06-08 14:26:19.000+0000,0,-0.2457953542,-0.7902696133,0.5676622391,-4.50
2015-06-08 14:27:12.000+0000,0,-0.2518391907,-0.7739121914,0.5887559652,-5.03
2015-06-08 14:28:16.000+0000,0,-0.2816596031,-0.8399061561,0.4712049663,-5.91
